id,reviewId,creationDate,criticName,isTopCritic,originalScore,reviewState,publicatioName,reviewText,scoreSentiment,reviewUrl
the_edge_of_democracy,2662357,2020-01-22,Pablo O. Scholz,False,,fresh,Clarín,"The Edge of Democracy is a history of parliamentary immunity and hidden recordings... And history, in Brazil, does not cease rewriting itself. [Full review in Spanish]",POSITIVE,https://www.clarin.com/espectaculos/cine/oscar-2020-documental-netflix-lula-dilma-rousseff_0_FrzadPMk.html
the_edge_of_democracy,2661032,2020-01-16,Roger Moore,False,3/4,fresh,Movie Nation,"Riveting, sometimes confusing and always dispiriting account of a democracy in its death throes.",POSITIVE,https://rogersmovienation.com/2020/01/16/documentary-review-the-oscar-nominated-the-edge-of-democracy-on-netflix/
the_edge_of_democracy,2656761,2019-12-27,Dorothy Woodend,False,,fresh,The Tyee (British Columbia),"[Petra] Costa has a painterly way with film, and in dealing with her homeland's history, turmoil and tragedy she is working on an epic scale.",POSITIVE,https://thetyee.ca/Culture/2019/12/27/Movies-that-Matter/
the_edge_of_democracy,2631121,2019-10-01,Justin Chang,True,,fresh,FilmWeek (KPCC - NPR Los Angeles),This works very well as both a primer on the tumultuous last several years of Brazilian politics and also as a very passionate personal essay film.,POSITIVE,https://www.scpr.org/programs/filmweek/2019/06/14/64593/filmweek-men-in-black-international-shaft-the-dead/
the_edge_of_democracy,2602347,2019-07-04,Glenn Dunks,False,A,fresh,The Film Experience,The Edge of Democracy is easily one of the great works of documentary this year. It is a riveting experience; an impeccably edited navigation of Brazil's volatile relationship with democracy...,POSITIVE,http://thefilmexperience.net/blog/2019/7/3/doc-corner-the-edge-of-democracy-on-netflix.html
the_edge_of_democracy,2602346,2019-07-04,Glenn Dunks,False,A,fresh,Onya Magazine,The Edge of Democracy is easily one of the great works of documentary this year. It is a riveting experience; an impeccably edited navigation of Brazil's volatile relationship with democracy...,POSITIVE,http://thefilmexperience.net/blog/2019/7/3/doc-corner-the-edge-of-democracy-on-netflix.html
the_edge_of_democracy,2599900,2019-06-25,Joshua Brunsting,False,,fresh,The CriterionCast,"Costa's personal, unforgettable rumination on modern Brazilian politics is now on Netflix and is one of the great political documentaries of 2019.",POSITIVE,https://criterioncast.com/reviews/theatrical/joshua-reviews-petra-costas-the-edge-of-democracy-theatrical-review
the_edge_of_democracy,2599197,2019-06-21,Frederic and Mary Ann Brussat,False,3.5/5,fresh,Spirituality & Practice,A hard-hitting documentary about the fall of democracy in Brazil.,POSITIVE,https://www.spiritualityandpractice.com/films/reviews/view/28765/the-edge-of-democracy
the_edge_of_democracy,2599127,2019-06-21,Leslie Felperin,True,4/5,fresh,Guardian,Costa manages to craft an intimate primer about the state's descent into populism and the fraying of the country's democratic fabric.,POSITIVE,https://www.theguardian.com/film/2019/jun/21/the-edge-of-democracy-review-petra-costa-brazil-documentary
the_edge_of_democracy,2598942,2019-06-20,Ela Bittencourt,True,,fresh,NPR,Engrossing...,POSITIVE,https://www.npr.org/2019/06/20/733419744/the-edge-of-democracy-offers-an-intimate-look-at-brazilian-politics-in-flux?utm_medium=RSS&utm_campaign=movies
the_edge_of_democracy,2598830,2019-06-20,Matt Fagerholm,True,3.5/4,fresh,RogerEbert.com,[Petra Costa] seems utterly incapable of crafting a frame that is lacking in urgency or vibrance.,POSITIVE,https://www.rogerebert.com/reviews/the-edge-of-democracy-2019
the_edge_of_democracy,2598498,2019-06-19,David Ehrlich,True,B,fresh,indieWire,"An angry, intimate, and haunting portrait of Brazil's recent slide back into the open jaws of dictatorship.",POSITIVE,https://www.indiewire.com/2019/06/the-edge-of-democracy-review-netflix-1202150876/
the_edge_of_democracy,2598463,2019-06-19,Alissa Wilkinson,True,3.5/5,fresh,Vox,"The Edge of Democracy is not an impartial piece of journalistic filmmaking; indeed, Costa makes no pretensions to objectivity. She weaves in her own family's story and the film takes on the quality of a lament.",POSITIVE,https://www.vox.com/culture/2019/6/19/18683489/edge-of-democracy-netflix-review
the_edge_of_democracy,2598318,2019-06-18,Kenneth Turan,True,,fresh,Los Angeles Times,"Directed by Petra Costa, this completely fascinating documentary provides an unexpectedly compelling inside look at the political earthquakes that have been roiling Brazil for several years.",POSITIVE,https://www.latimes.com/entertainment/movies/la-et-mn-edge-democracy-brazil-lula-review-20190618-story.html
the_edge_of_democracy,2598169,2019-06-18,A.O. Scott,True,,fresh,New York Times,"It's a chronicle of civic betrayal and the abuse of power, and also of heartbreak.",POSITIVE,https://www.nytimes.com/2019/06/18/movies/edge-of-democracy-review.html
the_edge_of_democracy,2598165,2019-06-18,Tess Cagle,False,3.5/5,fresh,The Daily Dot,American viewers who watch The Edge of Democracy will see an eerie reflection of their own political landscape.,POSITIVE,https://www.dailydot.com/upstream/netflix-edge-of-democracy-review/
the_edge_of_democracy,2597984,2019-06-17,Lawrence Garcia,True,C+,rotten,AV Club,"Even by more conventional standards, though, The Edge Of Democracy is a decidedly missed opportunity.",NEGATIVE,https://film.avclub.com/the-edge-of-democracy-offers-an-outraged-but-skimpy-pri-1835546176
the_edge_of_democracy,2597688,2019-06-16,Harvey S. Karten,False,B+,fresh,Shockya.com,Intriguing in an analysis of Brazil's politics seen through the prism of the director's own family life.,POSITIVE,http://www.shockya.com/news/2019/06/14/the-edge-of-democracy-movie-review/
the_edge_of_democracy,2580737,2019-04-26,Guy Lodge,True,,fresh,Variety,"This is documentary cinema in which facts tangle compellingly with feeling, while passages of solemn, stately mood-building split the difference.",POSITIVE,https://variety.com/2019/film/reviews/the-edge-of-democracy-review-2-1203197072/
the_edge_of_democracy,2579632,2019-04-23,Rob Thomas,False,3.5/4,fresh,"Capital Times (Madison, WI)","With far-right populism on the rise around the world, the film is essential viewing for those who want to understand what's happening and why.",POSITIVE,https://madison.com/ct/entertainment/movies/knock-down-the-house-and-edge-of-democracy-show-the/article_0cd465b8-31ed-5474-b26f-7d615a2b7561.html
the_edge_of_democracy,2579507,2019-04-22,Andrew Parker,False,8/10,fresh,The Gate,"A lot to take in during a single sitting, but also one of the most vital and cautionary documentaries of the year.",POSITIVE,https://www.thegate.ca/film/038815/hot-docs-2019-review-the-edge-of-democracy/
the_edge_of_democracy,2579050,2019-04-19,Norman Wilner,False,3/5,fresh,NOW Toronto,"[The] access is amazing, though a tighter edit would have helped.",POSITIVE,https://nowtoronto.com/movies/reviews/hot-docs-the-edge-of-democracy/
the_edge_of_democracy,2571703,2019-03-29,Allan Hunter,False,,fresh,Screen International,"Petra Costa's riveting documentary provides an authoritative overview of recent Brazilian history, revealing the way it is also closely woven into her own family story.",POSITIVE,https://www.screendaily.com/reviews/the-edge-of-democracy-cphdox-review/5138138.article
the_edge_of_democracy,2563698,2019-03-04,Stephen Saito,False,,fresh,Moveable Fest,"A dense, complex undertaking Costa impressively wraps her arms - and our minds - around, made even more daunting by the dual purpose ""The Edge of Democracy"" serves as both an immediate witness to an extraordinarily precarious historical moment.",POSITIVE,http://moveablefest.com/edge-of-democracy/
the_edge_of_democracy,2554714,2019-02-04,Steve Pond,True,,fresh,TheWrap,A powerful document of a wave of nationalism sweeping both Europe and the Americas in recent years.,POSITIVE,https://www.thewrap.com/edge-of-democracy-film-review-documentary-brazilian-politics/
the_edge_of_democracy,2551446,2019-01-26,David Bax,False,,fresh,Battleship Pretension,"Though Costa has moved into a more journalistic mode of documentary filmmaking, she hasn't left behind her stylistic flair.",POSITIVE,http://battleshippretension.com/sundance-2019-the-edge-of-democracy-by-david-bax/
the_edge_of_democracy,2551294,2019-01-26,John DeFore,True,,fresh,Hollywood Reporter,A deeply felt rumination on a troubled political scene.,POSITIVE,https://www.hollywoodreporter.com/review/edge-democracy-1179394
unstrung_heroes,2815083,2021-08-19,Margaret A. McGurk,False,3.5/4,fresh,Cincinnati Enquirer,"Unstrung Heroes, a beautifully crafted heartbreaker directed by Diane Keaton, will make you want to run home and hug all the relatives who drive you nuts.",POSITIVE,https://www.newspapers.com/clip/83708011/unstrung-heroes/
unstrung_heroes,2007860,2011-09-07,Owen Gleiberman,True,C+,rotten,Entertainment Weekly,,NEGATIVE,"http://www.ew.com/ew/article/0,,298802,00.html"
unstrung_heroes,1949826,2010-12-29,Nell Minow,True,3/5,fresh,Common Sense Media,Quietly moving story of a boy dealing with loss.,POSITIVE,http://www.commonsensemedia.org/movie-reviews/unstrung-heroes 
unstrung_heroes,1452474,2005-11-04,Thomas Delapa,False,1/5,rotten,Boulder Weekly,,NEGATIVE,
unstrung_heroes,1448362,2005-10-21,Chuck O'Leary,False,3/5,fresh,Fantastica Daily,,POSITIVE,
unstrung_heroes,1400715,2005-06-11,Emanuel Levy,False,3/5,fresh,EmanuelLevy.Com,,POSITIVE,
unstrung_heroes,1310123,2004-08-15,Mike McGranaghan,False,3/5,fresh,Aisle Seat,,POSITIVE,
unstrung_heroes,1272317,2004-04-16,Carol Cling,False,5/5,fresh,Las Vegas Review-Journal,,POSITIVE,
unstrung_heroes,1240789,2004-01-21,Dragan Antulov,False,6/10,fresh,rec.arts.movies.reviews,,POSITIVE,
unstrung_heroes,1138192,2003-05-14,Jeanne Aufmuth,False,3/4,fresh,Palo Alto Weekly,,POSITIVE,
unstrung_heroes,787987,2002-09-27,Larry Carroll,False,4/5,fresh,Countingdown.com,A very touching film that features great performances all around. This is the type of movie you'll watch and wonder why you've never heard more about it.,POSITIVE,
unstrung_heroes,760291,2002-08-27,Frederic and Mary Ann Brussat,False,,fresh,Spirituality & Practice,Shows how misfits can be necessary spiritual teachers for youth coming-of-age.,POSITIVE,http://www.spiritualityandpractice.com/films/films.php?id=4857
unstrung_heroes,745380,2002-07-26,Scott Weinberg,False,3/5,fresh,eFilmCritic.com,,POSITIVE,
unstrung_heroes,304588,2002-04-13,Nell Minow,True,3/5,fresh,Movie Mom,,POSITIVE,
unstrung_heroes,45100,2000-01-01,Steve Rhodes,False,1/4,rotten,Internet Reviews,,NEGATIVE,http://reviews.imdb.com/Reviews/41/4154
unstrung_heroes,45102,2000-01-01,Susan Stark,True,2/4,rotten,Detroit News,,NEGATIVE,
unstrung_heroes,762453,2000-01-01,Mark R. Leeper,False,high 0 out of -4..+4,rotten,rec.arts.movies.reviews,,NEGATIVE,http://reviews.imdb.com/Reviews/40/4046
unstrung_heroes,45095,2000-01-01,Madeleine Williams,False,3/4,fresh,Cinematter,,POSITIVE,http://www.cinematter.com/movie.php3?unstrungheroes
unstrung_heroes,45108,2000-01-01,Christopher Null,False,4/5,fresh,Filmcritic.com,,POSITIVE,
unstrung_heroes,762454,2000-01-01,Ted Prigge,False,3.5/4,fresh,rec.arts.movies.reviews,,POSITIVE,http://reviews.imdb.com/Reviews/95/9550
unstrung_heroes,45103,2000-01-01,Marjorie Baumgarten,True,3/5,fresh,Austin Chronicle,,POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a142618
unstrung_heroes,45082,2000-01-01,James Berardinelli,True,3/4,fresh,ReelViews,,POSITIVE,http://www.reelviews.net/movies/u/unstrung.html
unstrung_heroes,45083,2000-01-01,Roger Ebert,True,3.5/4,fresh,Chicago Sun-Times,Unstrung Heroes has been directed by Diane Keaton with an unusual combination of sentiment and quirky eccentricity. There are moments so touching that the heart almost stops.,POSITIVE,http://www.rogerebert.com/reviews/unstrung-heroes-1995
tirez_la_langue_mademoiselle,102791978,2023-03-26,Richard Brody,True,,fresh,New Yorker,A romantic and familial drama in which tragic depths glimmer through limpid surfaces.,POSITIVE,https://www.newyorker.com/goings-on-about-town/movies/miss-and-the-doctors
tirez_la_langue_mademoiselle,102704647,2022-06-28,Q.V. Hough,False,,fresh,Vague Visages,&quot;&apos;Miss and the Doctors&apos;&#160;reminds of&#160;Fran&#231;ois Truffaut&#160;with a shade of Demy&#59;&#160;&apos;Jules et Jim&apos; holding &apos;The Umbrellas of Cherbourg&#46;&apos;&quot;,POSITIVE,https://vaguevisages.com/2015/02/15/miss-and-the-doctors-review-movie-film/
tirez_la_langue_mademoiselle,2569970,2019-03-22,Daniel Green,False,3/5,fresh,CineVue,"Clichéd yet likable, Ropert favours warmth and heart over conflict and invention -- and just gets away with it.",POSITIVE,https://cine-vue.com/2014/05/film-review-miss-and-the-doctors.html
tirez_la_langue_mademoiselle,2212638,2014-07-12,Laura Clifford,False,B+,fresh,Reeling Reviews,"...a true original, an enchanting yet melancholy look at one of Paris's least cinematically represented neighborhoods where one single mother shakes two brothers out of their routine.",POSITIVE,http://www.reelingreviews.com/missandthedoctors.htm
tirez_la_langue_mademoiselle,2205026,2014-05-26,David Parkinson,True,4/5,fresh,Empire Magazine,"A smart, thoughtful piece of work. Recommended.",POSITIVE,http://www.empireonline.com/reviews/reviewcomplete.asp?FID=138634
tirez_la_langue_mademoiselle,2205025,2014-05-26,Kate Stables,False,4/5,fresh,Total Film,"Echoes of Eric Rohmer are pleasing rather than irksome, but Ropert has developed a quirky style that's very much her own.",POSITIVE,http://www.totalfilm.com/reviews/cinema/tirez-la-langue-mademoiselle
the_bride_2016,102736532,2022-09-27,Eduardo Larrocha,False,8/10,fresh,EscribiendoCine,Steeped in the symbolic keys of Lorca's poetry. [Full review in Spanish],POSITIVE,https://www.escribiendocine.com/noticias/2022/09/25/14818-critica-de-la-novia-poetica-visual-de-federico-garcia-lorca
the_bride_2016,2619824,2019-08-29,Alberto Abuín,False,,rotten,Espinof,"False transcendence is what is delivered through the images of 'The Bride', despite the amazing cast, especially Inma Cuesta, who seems to be in another movie even though it sounds ridiculous. [Full Review in Spanish]",NEGATIVE,https://www.espinof.com/criticas/goya-2016-la-novia-bodrio-sangrante
the_bride_2016,2347003,2016-08-25,J. R. Jones,True,,fresh,Chicago Reader,"The best moment has to be when the heroine admires her own naked bust in a bedroom mirror and director Paula Ortiz cuts to a snorting, bucking black stallion in an electrical storm. Be still my heart!",POSITIVE,http://www.chicagoreader.com/chicago/the-bride/MovieTimes?oid=23245347
black_sunday,2611574,2019-08-02,Leslie Combemale,False,,fresh,Cinema Siren,Rose the bar for all directors of the horror genre.,POSITIVE,https://cinemasiren.com/cinema-siren/cinema-sirens-halloween-mood-movies/
black_sunday,2329622,2016-05-25,Alberto Abuín,False,,fresh,Espinof,Bava's cinematography and Serandrei's montage make this one of the best paced films ever. [Full review in Spanish],POSITIVE,http://www.blogdecine.com/criticas/brujeria-ii-la-mascara-del-demonio-de-mario-bava
